,accession,time,primarydoc,form,url
311,0000320193-20-000101,2020-11-17,xslF345X03/wf-form4_160565582610158.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000101/xslF345X03/wf-form4_160565582610158.xml
312,0000320193-20-000099,2020-11-05,xslF345X03/wf-form4_160461904119340.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000099/xslF345X03/wf-form4_160461904119340.xml
313,0000320193-20-000096,2020-10-30,aapl-20200926.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000096/aapl-20200926.htm
314,0000320193-20-000094,2020-10-29,aapl-20201029.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000094/aapl-20201029.htm
315,0000320193-20-000090,2020-10-19,xslF345X03/wf-form4_160314673986899.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000090/xslF345X03/wf-form4_160314673986899.xml
316,0000320193-20-000089,2020-10-19,xslF345X03/wf-form4_160314661733333.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000089/xslF345X03/wf-form4_160314661733333.xml
317,0000320193-20-000086,2020-10-13,xslF345X03/wf-form4_160262821333467.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000086/xslF345X03/wf-form4_160262821333467.xml
318,0000320193-20-000084,2020-10-05,xslF345X03/wf-form4_160193720275669.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000084/xslF345X03/wf-form4_160193720275669.xml
319,0000320193-20-000083,2020-10-05,xslF345X03/wf-form4_160193715587800.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000083/xslF345X03/wf-form4_160193715587800.xml
320,0000320193-20-000082,2020-10-05,xslF345X03/wf-form4_160193701297920.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000082/xslF345X03/wf-form4_160193701297920.xml
321,0000320193-20-000078,2020-09-29,xslF345X03/wf-form4_160141899239637.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000078/xslF345X03/wf-form4_160141899239637.xml
322,0000320193-20-000077,2020-09-29,xslF345X03/wf-form4_160141893471775.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000077/xslF345X03/wf-form4_160141893471775.xml
323,0000320193-20-000076,2020-09-29,xslF345X03/wf-form4_160141889148665.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000076/xslF345X03/wf-form4_160141889148665.xml
324,0000320193-20-000075,2020-09-29,xslF345X03/wf-form4_160141884313005.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000075/xslF345X03/wf-form4_160141884313005.xml
325,0000320193-20-000074,2020-09-29,xslF345X03/wf-form4_160141879027128.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000074/xslF345X03/wf-form4_160141879027128.xml
326,0000320193-20-000073,2020-09-29,xslF345X03/wf-form4_160141863355452.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000073/xslF345X03/wf-form4_160141863355452.xml
327,0000320193-20-000066,2020-08-25,xslF345X03/wf-form4_159839550969947.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000066/xslF345X03/wf-form4_159839550969947.xml
328,0000320193-20-000064,2020-08-24,xslF345X03/wf-form4_159830825188983.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000064/xslF345X03/wf-form4_159830825188983.xml
329,0001193125-20-225672,2020-08-20,d937363d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520225672/d937363d8k.htm
330,0001193125-20-220410,2020-08-14,d23503d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520220410/d23503d424b2.htm
331,0001193125-20-219289,2020-08-13,d82525dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520219289/d82525dfwp.htm
332,0001193125-20-218350,2020-08-13,d23503d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520218350/d23503d424b2.htm
333,0001193125-20-213158,2020-08-07,d49399d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520213158/d49399d8k.htm
334,0000320193-20-000062,2020-07-31,aapl-20200627.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000062/aapl-20200627.htm
335,0000320193-20-000060,2020-07-30,aapl-20200730.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000060/aapl-20200730.htm
336,0000320193-20-000056,2020-05-12,xslF345X03/wf-form4_158932261319105.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000056/xslF345X03/wf-form4_158932261319105.xml
337,0001193125-20-139112,2020-05-11,d926511d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520139112/d926511d8k.htm
338,0001193125-20-133777,2020-05-05,d926392d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520133777/d926392d424b2.htm
339,0001193125-20-132661,2020-05-05,d926508dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520132661/d926508dfwp.htm
340,0001193125-20-131780,2020-05-04,d926392d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520131780/d926392d424b2.htm
341,0000320193-20-000052,2020-05-01,a10-qq220203282020.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000052/a10-qq220203282020.htm
342,0000320193-20-000054,2020-04-30,xslF345X03/wf-form4_158829658358801.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000054/xslF345X03/wf-form4_158829658358801.xml
343,0000320193-20-000050,2020-04-30,a8-kq220203282020.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000050/a8-kq220203282020.htm
344,0000320193-20-000045,2020-04-17,xslF345X03/wf-form4_158716268511263.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000045/xslF345X03/wf-form4_158716268511263.xml
345,0000320193-20-000044,2020-04-17,xslF345X03/wf-form4_158716262832690.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000044/xslF345X03/wf-form4_158716262832690.xml
346,0000320193-20-000041,2020-04-09,xslF345X03/wf-form4_158647142758084.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000041/xslF345X03/wf-form4_158647142758084.xml
347,0000320193-20-000039,2020-04-03,xslF345X03/wf-form4_158595308536827.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000039/xslF345X03/wf-form4_158595308536827.xml
348,0000320193-20-000038,2020-04-03,xslF345X03/wf-form4_158595302992961.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000038/xslF345X03/wf-form4_158595302992961.xml
349,0000320193-20-000035,2020-02-28,xslF345X03/wf-form4_158293300685250.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000035/xslF345X03/wf-form4_158293300685250.xml
350,0000320193-20-000034,2020-02-28,xslF345X03/wf-form4_158293293482087.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000034/xslF345X03/wf-form4_158293293482087.xml
351,0000320193-20-000033,2020-02-28,xslF345X03/wf-form4_158293286599770.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000033/xslF345X03/wf-form4_158293286599770.xml
352,0000320193-20-000032,2020-02-28,xslF345X03/wf-form4_158293278709070.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000032/xslF345X03/wf-form4_158293278709070.xml
353,0000320193-20-000031,2020-02-28,xslF345X03/wf-form4_158293272634137.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000031/xslF345X03/wf-form4_158293272634137.xml
354,0000320193-20-000030,2020-02-28,xslF345X03/wf-form4_158293266204383.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000030/xslF345X03/wf-form4_158293266204383.xml
355,0001193125-20-050884,2020-02-27,d865740d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520050884/d865740d8k.htm
356,0001193125-20-039203,2020-02-18,d845033d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520039203/d845033d8k.htm
357,0001193125-20-038381,2020-02-14,d852265dsc13ga.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520038381/d852265dsc13ga.htm
358,0001104659-20-018528,2020-02-12,tv01779-appleinc.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000320193/000110465920018528/tv01779-appleinc.htm
359,0000834237-20-008795,2020-02-10,us0378331005_020720.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000320193/000083423720008795/us0378331005_020720.txt
360,0001193125-20-026822,2020-02-06,d877299dsd.htm,SD,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520026822/d877299dsd.htm
361,0000320193-20-000023,2020-02-04,xslF345X03/wf-form4_158085938309797.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000023/xslF345X03/wf-form4_158085938309797.xml
362,0000320193-20-000022,2020-02-04,xslF345X03/wf-form4_158085933339951.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000022/xslF345X03/wf-form4_158085933339951.xml
363,0000320193-20-000021,2020-02-04,xslF345X03/wf-form4_158085927075591.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000021/xslF345X03/wf-form4_158085927075591.xml
364,0000320193-20-000020,2020-02-04,xslF345X03/wf-form4_158085920919420.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000020/xslF345X03/wf-form4_158085920919420.xml
365,0000320193-20-000019,2020-02-04,xslF345X03/wf-form4_158085915125497.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000019/xslF345X03/wf-form4_158085915125497.xml
366,0000320193-20-000018,2020-02-04,xslF345X03/wf-form4_158085910047342.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000018/xslF345X03/wf-form4_158085910047342.xml
367,0000320193-20-000011,2020-01-29,xslF345X03/wf-form4_158034061831540.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000011/xslF345X03/wf-form4_158034061831540.xml
368,0000320193-20-000010,2020-01-29,a10-qq1202012282019.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000010/a10-qq1202012282019.htm
369,0000320193-20-000008,2020-01-28,a8-kq1202012282019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000008/a8-kq1202012282019.htm
370,0001214659-20-000610,2020-01-27,j127200px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000320193/000121465920000610/j127200px14a6g.htm
371,0001387131-20-000386,2020-01-22,aapl-px14a6g_022620.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000320193/000138713120000386/aapl-px14a6g_022620.htm
372,0001193125-20-001452,2020-01-03,d799146ddefa14a.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520001452/d799146ddefa14a.htm
373,0001193125-20-001450,2020-01-03,d799303ddef14a.htm,DEF 14A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312520001450/d799303ddef14a.htm
374,0000320193-20-000002,2020-01-02,xslF345X03/wf-form4_157800786035380.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019320000002/xslF345X03/wf-form4_157800786035380.xml
375,0001354457-19-000604,2019-11-15,8A_Cert_AAPL.pdf,CERT,https://www.sec.gov/Archives/edgar/data/0000320193/000135445719000604/8A_Cert_AAPL.pdf
376,0001193125-19-292825,2019-11-15,d827578d8a12b.htm,8-A12B,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519292825/d827578d8a12b.htm
377,0001193125-19-292676,2019-11-15,d828969d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519292676/d828969d8k.htm
378,0000320193-19-000123,2019-11-14,xslF345X03/wf-form4_157377424820890.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000123/xslF345X03/wf-form4_157377424820890.xml
379,0001193125-19-288412,2019-11-08,d804226d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519288412/d804226d424b2.htm
380,0000320193-19-000121,2019-11-07,xslF345X03/wf-form4_157316940649990.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000121/xslF345X03/wf-form4_157316940649990.xml
381,0001193125-19-287351,2019-11-07,d826022dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519287351/d826022dfwp.htm
382,0001193125-19-286514,2019-11-07,d804226d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519286514/d804226d424b2.htm
383,0001193125-19-280516,2019-10-31,d800564ds8pos.htm,S-8 POS,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519280516/d800564ds8pos.htm
384,0000320193-19-000119,2019-10-31,a10-k20199282019.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000119/a10-k20199282019.htm
385,0000320193-19-000117,2019-10-30,a8-kq420199282019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000117/a8-kq420199282019.htm
386,0000320193-19-000113,2019-10-17,xslF345X03/wf-form4_157135154697018.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000113/xslF345X03/wf-form4_157135154697018.xml
387,0000320193-19-000112,2019-10-17,xslF345X03/wf-form4_157135144806488.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000112/xslF345X03/wf-form4_157135144806488.xml
388,0000320193-19-000109,2019-10-09,xslF345X03/wf-form4_157066032478147.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000109/xslF345X03/wf-form4_157066032478147.xml
389,0000320193-19-000107,2019-10-03,xslF345X03/wf-form4_157014197957378.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000107/xslF345X03/wf-form4_157014197957378.xml
390,0000320193-19-000106,2019-10-03,xslF345X03/wf-form4_157014186524822.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000106/xslF345X03/wf-form4_157014186524822.xml
391,0000320193-19-000103,2019-10-01,xslF345X03/wf-form4_156996927774723.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000103/xslF345X03/wf-form4_156996927774723.xml
392,0000320193-19-000102,2019-10-01,xslF345X03/wf-form4_156996921603511.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000102/xslF345X03/wf-form4_156996921603511.xml
393,0000320193-19-000101,2019-10-01,xslF345X03/wf-form4_156996915065922.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000101/xslF345X03/wf-form4_156996915065922.xml
394,0000320193-19-000100,2019-10-01,xslF345X03/wf-form4_156996908478756.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000100/xslF345X03/wf-form4_156996908478756.xml
395,0000320193-19-000099,2019-10-01,xslF345X03/wf-form4_156996902282904.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000099/xslF345X03/wf-form4_156996902282904.xml
396,0000320193-19-000093,2019-09-13,a8-kseptember201991019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000093/a8-kseptember201991019.htm
397,0001193125-19-242975,2019-09-11,d777124d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519242975/d777124d8k.htm
398,0001193125-19-238922,2019-09-05,d751814d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519238922/d751814d424b2.htm
399,0001193125-19-237993,2019-09-05,d777130dfwp.htm,FWP,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519237993/d777130dfwp.htm
400,0001193125-19-237090,2019-09-04,d751814d424b2.htm,424B2,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519237090/d751814d424b2.htm
401,0000320193-19-000090,2019-08-27,xslF345X03/wf-form4_156694501621463.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000090/xslF345X03/wf-form4_156694501621463.xml
402,0000320193-19-000088,2019-08-26,xslF345X03/wf-form4_156685147551694.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000088/xslF345X03/wf-form4_156685147551694.xml
403,0000320193-19-000086,2019-08-14,xslF345X03/wf-form4_156582182214854.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000086/xslF345X03/wf-form4_156582182214854.xml
404,0000320193-19-000082,2019-08-05,xslF345X03/wf-form4_156504439014885.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000082/xslF345X03/wf-form4_156504439014885.xml
405,0000320193-19-000081,2019-08-05,xslF345X03/wf-form4_156504433855286.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000081/xslF345X03/wf-form4_156504433855286.xml
406,0000320193-19-000080,2019-08-05,xslF345X03/wf-form4_156504427145036.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000080/xslF345X03/wf-form4_156504427145036.xml
407,0000320193-19-000076,2019-07-31,a10-qq320196292019.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000076/a10-qq320196292019.htm
408,0000320193-19-000073,2019-07-30,a8-kq320196292019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000073/a8-kq320196292019.htm
409,0000320193-19-000070,2019-05-07,xslF345X03/wf-form4_155726823464315.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000070/xslF345X03/wf-form4_155726823464315.xml
410,0000320193-19-000069,2019-05-06,xslF345X03/wf-form4_155718184308434.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000069/xslF345X03/wf-form4_155718184308434.xml
411,0000320193-19-000066,2019-05-01,a10-qq220193302019.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000066/a10-qq220193302019.htm
412,0000320193-19-000063,2019-04-30,a8-kq220193302019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000063/a8-kq220193302019.htm
413,0000320193-19-000060,2019-04-17,xslF345X03/wf-form4_155554044049297.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000060/xslF345X03/wf-form4_155554044049297.xml
414,0000320193-19-000059,2019-04-17,xslF345X03/wf-form4_155554036612827.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000059/xslF345X03/wf-form4_155554036612827.xml
415,0000320193-19-000058,2019-04-17,xslF345X02/wf-form3a_155554028715520.xml,3/A,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000058/xslF345X02/wf-form3a_155554028715520.xml
416,0000320193-19-000054,2019-04-09,xslF345X03/wf-form4_155484903395532.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000054/xslF345X03/wf-form4_155484903395532.xml
417,0000320193-19-000052,2019-04-03,xslF345X03/wf-form4_155433069460529.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000052/xslF345X03/wf-form4_155433069460529.xml
418,0000320193-19-000051,2019-04-03,xslF345X03/wf-form4_155433063141322.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000051/xslF345X03/wf-form4_155433063141322.xml
419,0001354457-19-000130,2019-03-14,AAPL_Cert.pdf,CERT,https://www.sec.gov/Archives/edgar/data/0000320193/000135445719000130/AAPL_Cert.pdf
420,0001193125-19-074874,2019-03-14,d719398d25.htm,25,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519074874/d719398d25.htm
421,0001193125-19-074868,2019-03-14,d720211d8a12b.htm,8-A12B,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519074868/d720211d8a12b.htm
422,0000320193-19-000046,2019-03-05,xslF345X03/wf-form4_155182895326790.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000046/xslF345X03/wf-form4_155182895326790.xml
423,0000320193-19-000045,2019-03-05,xslF345X03/wf-form4_155182889283168.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000045/xslF345X03/wf-form4_155182889283168.xml
424,0000320193-19-000044,2019-03-05,xslF345X03/wf-form4_155182883124053.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000044/xslF345X03/wf-form4_155182883124053.xml
425,0000320193-19-000043,2019-03-05,xslF345X03/wf-form4_155182876082716.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000043/xslF345X03/wf-form4_155182876082716.xml
426,0000320193-19-000042,2019-03-05,xslF345X03/wf-form4_155182869211407.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000042/xslF345X03/wf-form4_155182869211407.xml
427,0000320193-19-000041,2019-03-05,xslF345X03/wf-form4_155182861814144.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000041/xslF345X03/wf-form4_155182861814144.xml
428,0000320193-19-000040,2019-03-05,xslF345X03/wf-form4_155182854534604.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000040/xslF345X03/wf-form4_155182854534604.xml
429,0000320193-19-000032,2019-03-04,copyofreference8-kform8xkq.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000032/copyofreference8-kform8xkq.htm
430,0001193125-19-041571,2019-02-15,d694085dsd.htm,SD,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519041571/d694085dsd.htm
431,0001193125-19-041014,2019-02-14,d667611dsc13g.htm,SC 13G,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519041014/d667611dsc13g.htm
432,0000932471-19-004418,2019-02-11,appleinc.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000320193/000093247119004418/appleinc.htm
433,0000320193-19-000030,2019-02-07,xslF345X03/wf-form4_154958296589351.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000030/xslF345X03/wf-form4_154958296589351.xml
434,0000320193-19-000029,2019-02-07,xslF345X02/wf-form3_154958223758270.xml,3,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000029/xslF345X02/wf-form3_154958223758270.xml
435,0000320193-19-000026,2019-02-06,a8-kfebruary2019252019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000026/a8-kfebruary2019252019.htm
436,0000320193-19-000024,2019-02-05,xslF345X03/wf-form4_154941004809567.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000024/xslF345X03/wf-form4_154941004809567.xml
437,0000320193-19-000023,2019-02-05,xslF345X03/wf-form4_154940998460508.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000023/xslF345X03/wf-form4_154940998460508.xml
438,0000320193-19-000022,2019-02-05,xslF345X03/wf-form4_154940992221908.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000022/xslF345X03/wf-form4_154940992221908.xml
439,0000320193-19-000021,2019-02-05,xslF345X03/wf-form4_154940984777970.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000021/xslF345X03/wf-form4_154940984777970.xml
440,0000320193-19-000020,2019-02-05,xslF345X03/wf-form4_154940978487594.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000020/xslF345X03/wf-form4_154940978487594.xml
441,0000320193-19-000019,2019-02-05,xslF345X03/wf-form4_154940971963917.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000019/xslF345X03/wf-form4_154940971963917.xml
442,0000320193-19-000018,2019-02-05,xslF345X03/wf-form4_154940965388838.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000018/xslF345X03/wf-form4_154940965388838.xml
443,0001214659-19-000797,2019-02-05,j24190px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000320193/000121465919000797/j24190px14a6g.htm
444,0000215457-19-003343,2019-02-04,us0378331005_020419.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000320193/000021545719003343/us0378331005_020419.txt
445,0000320193-19-000010,2019-01-30,a10-qq1201912292018.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000010/a10-qq1201912292018.htm
446,0000320193-19-000007,2019-01-29,a8-kq1201912292018.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000007/a8-kq1201912292018.htm
447,0000320193-19-000004,2019-01-28,xslF345X03/wf-form4_154871824787707.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000004/xslF345X03/wf-form4_154871824787707.xml
448,0001193125-19-004678,2019-01-08,d668059ddefa14a.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519004678/d668059ddefa14a.htm
449,0001193125-19-004664,2019-01-08,d667873ddef14a.htm,DEF 14A,https://www.sec.gov/Archives/edgar/data/0000320193/000119312519004664/d667873ddef14a.htm
450,0000320193-19-000002,2019-01-02,a8-kjanuary2019122019.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019319000002/a8-kjanuary2019122019.htm
451,0000320193-18-000149,2018-11-21,xslF345X03/wf-form4_154284308216532.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000149/xslF345X03/wf-form4_154284308216532.xml
452,0000320193-18-000147,2018-11-15,xslF345X03/wf-form4_154232465480280.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000147/xslF345X03/wf-form4_154232465480280.xml
453,0001193125-18-317844,2018-11-05,d644900ds3asr.htm,S-3ASR,https://www.sec.gov/Archives/edgar/data/0000320193/000119312518317844/d644900ds3asr.htm
454,0000320193-18-000145,2018-11-05,a10-k20189292018.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000145/a10-k20189292018.htm
455,0000320193-18-000142,2018-11-01,a8-kq420189292018.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000142/a8-kq420189292018.htm
456,0000320193-18-000139,2018-10-17,xslF345X03/wf-form4_153981541459967.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000139/xslF345X03/wf-form4_153981541459967.xml
457,0000320193-18-000137,2018-10-05,xslF345X03/wf-form4_153877878310747.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000137/xslF345X03/wf-form4_153877878310747.xml
458,0000320193-18-000136,2018-10-05,xslF345X03/wf-form4_153877872133212.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000136/xslF345X03/wf-form4_153877872133212.xml
459,0000320193-18-000135,2018-10-05,xslF345X03/wf-form4_153877866095942.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000135/xslF345X03/wf-form4_153877866095942.xml
460,0000320193-18-000131,2018-10-03,xslF345X03/wf-form4_153860603163051.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000131/xslF345X03/wf-form4_153860603163051.xml
461,0000320193-18-000130,2018-10-03,xslF345X03/wf-form4_153860597104703.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000130/xslF345X03/wf-form4_153860597104703.xml
462,0000320193-18-000129,2018-10-03,xslF345X03/wf-form4_153860589217680.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000129/xslF345X03/wf-form4_153860589217680.xml
463,0000320193-18-000125,2018-10-02,xslF345X03/wf-form4_153851977931242.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000125/xslF345X03/wf-form4_153851977931242.xml
464,0000320193-18-000124,2018-10-02,xslF345X03/wf-form4_153851972725526.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000124/xslF345X03/wf-form4_153851972725526.xml
465,0000320193-18-000123,2018-10-02,xslF345X03/wf-form4_153851966439459.xml,4,https://www.sec.gov/Archives/edgar/data/0000320193/000032019318000123/xslF345X03/wf-form4_153851966439459.xml
