,accession,time,primarydoc,form,url
171,0000904454-23-000459,2023-08-02,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000090445423000459/xslForm13F_X02/primary_doc.xml
172,0001628280-23-026471,2023-08-01,vwapday7.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026471/vwapday7.htm
173,0001628280-23-026255,2023-07-31,vwapday6.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026255/vwapday6.htm
174,0000200406-23-000082,2023-07-31,jnj-20230702.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000082/jnj-20230702.htm
175,0001628280-23-026169,2023-07-31,jj425-shareholderfaqrefi.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026169/jj425-shareholderfaqrefi.htm
176,0001628280-23-026111,2023-07-28,vwapday5.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026111/vwapday5.htm
177,0001628280-23-026100,2023-07-28,jj425-kenvuesavingsplans.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026100/jj425-kenvuesavingsplans.htm
178,0001628280-23-026098,2023-07-28,jj425-retireeportalposting.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026098/jj425-retireeportalposting.htm
179,0001628280-23-026096,2023-07-28,jj8-k07282023.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026096/jj8-k07282023.htm
180,0001628280-23-026095,2023-07-28,jnj-20230728.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023026095/jnj-20230728.htm
181,0001225208-23-007708,2023-07-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823007708/xslF345X05/doc4.xml
182,0001225208-23-007707,2023-07-27,xslF345X05/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823007707/xslF345X05/doc4.xml
183,0001628280-23-025948,2023-07-27,vwapday4.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025948/vwapday4.htm
184,0001628280-23-025933,2023-07-27,jj-425finalseparationleade.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025933/jj-425finalseparationleade.htm
185,0001628280-23-025738,2023-07-26,vwapday3.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025738/vwapday3.htm
186,0001628280-23-025706,2023-07-26,jj-425updatedfaq.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025706/jj-425updatedfaq.htm
187,0001959173-23-002605,2023-07-26,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000200406/000195917323002605/xsl144X01/primary_doc.xml
188,0001628280-23-025598,2023-07-25,vwapday2.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025598/vwapday2.htm
189,0001971857-23-000431,2023-07-25,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000200406/000197185723000431/xsl144X01/primary_doc.xml
190,0001628280-23-025580,2023-07-25,kenvue425-kenvuesavingsp.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025580/kenvue425-kenvuesavingsp.htm
191,0001628280-23-025578,2023-07-25,kenvue425-roadshowpresen.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025578/kenvue425-roadshowpresen.htm
192,0001628280-23-025576,2023-07-25,kenvue425-day2postxroadsho.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025576/kenvue425-day2postxroadsho.htm
193,0001628280-23-025575,2023-07-25,jj425-day2xsavingsplans.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025575/jj425-day2xsavingsplans.htm
194,0001628280-23-025480,2023-07-24,vwapday1.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025480/vwapday1.htm
195,0001628280-23-025460,2023-07-24,jj425-day1xmessageonfory.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025460/jj425-day1xmessageonfory.htm
196,0001628280-23-025458,2023-07-24,jjltiwithpsuupdate.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025458/jjltiwithpsuupdate.htm
197,0001628280-23-025457,2023-07-24,jj425-day1xbenefitservic.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025457/jj425-day1xbenefitservic.htm
198,0001628280-23-025456,2023-07-24,kenvue425-kenvuebenefits.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025456/kenvue425-kenvuebenefits.htm
199,0001628280-23-025455,2023-07-24,jj425-day1xlticonversion.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025455/jj425-day1xlticonversion.htm
200,0001628280-23-025454,2023-07-24,jj425day1-shareholderfaq.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025454/jj425day1-shareholderfaq.htm
201,0001628280-23-025453,2023-07-24,jj425-day1xltifinalsepar.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025453/jj425-day1xltifinalsepar.htm
202,0001628280-23-025451,2023-07-24,jj425-day1xltionexpagerw.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025451/jj425-day1xltionexpagerw.htm
203,0001628280-23-025449,2023-07-24,kenvue425-messageonforyo.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025449/kenvue425-messageonforyo.htm
204,0001628280-23-025448,2023-07-24,jjltinopsueml.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025448/jjltinopsueml.htm
205,0001628280-23-025447,2023-07-24,jj425-day1xltionepagerwp.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025447/jj425-day1xltionepagerwp.htm
206,0001628280-23-025399,2023-07-24,jj425-day1prexallemploye.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025399/jj425-day1prexallemploye.htm
207,0001628280-23-025398,2023-07-24,jj425-prehomearticleunde.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025398/jj425-prehomearticleunde.htm
208,0001628280-23-025397,2023-07-24,kenvue425-day1prextop500.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025397/kenvue425-day1prextop500.htm
209,0001628280-23-025396,2023-07-24,kenvue425-day1prexallken.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025396/kenvue425-day1prexallken.htm
210,0001628280-23-025395,2023-07-24,kenvue425-day1prexvueart.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025395/kenvue425-day1prexvueart.htm
211,0001628280-23-025394,2023-07-24,kenvue425-prepressrelease.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025394/kenvue425-prepressrelease.htm
212,0001628280-23-025393,2023-07-24,scheduleto.htm,SC TO-I,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025393/scheduleto.htm
213,0001628280-23-025389,2023-07-24,jj425-prepressrelease.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025389/jj425-prepressrelease.htm
214,0001628280-23-025388,2023-07-24,jnj-20230724.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025388/jnj-20230724.htm
215,0001628280-23-025263,2023-07-20,kenvue425filing.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025263/kenvue425filing.htm
216,0001628280-23-025261,2023-07-20,jj-425xlinkedinpost.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025261/jj-425xlinkedinpost.htm
217,0001628280-23-025259,2023-07-20,jj-425xbeyondthenumbers.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025259/jj-425xbeyondthenumbers.htm
218,0001628280-23-025258,2023-07-20,jj-425xearningsscript.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025258/jj-425xearningsscript.htm
219,0001628280-23-025257,2023-07-20,jj-425xearningsrelease.htm,425,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023025257/jj-425xearningsrelease.htm
220,0000200406-23-000073,2023-07-20,jnj-20230720.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000073/jnj-20230720.htm
221,0000200406-23-000071,2023-06-26,a2022form11-kxjjretirement.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000071/a2022form11-kxjjretirement.htm
222,0000200406-23-000070,2023-06-26,a2022form11-kxjjsavingsplan.htm,11-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000070/a2022form11-kxjjsavingsplan.htm
223,0001225208-23-006820,2023-06-14,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823006820/xslF345X04/doc4.xml
224,0001959173-23-001782,2023-06-12,xsl144X01/primary_doc.xml,144,https://www.sec.gov/Archives/edgar/data/0000200406/000195917323001782/xsl144X01/primary_doc.xml
225,0001225208-23-006636,2023-06-08,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823006636/xslF345X04/doc4.xml
226,0001225208-23-006233,2023-05-25,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823006233/xslF345X04/doc4.xml
227,0000200406-23-000063,2023-05-24,coverformsd2022.htm,SD,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000063/coverformsd2022.htm
228,0000904454-23-000307,2023-05-11,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000090445423000307/xslForm13F_X02/primary_doc.xml
229,0001225208-23-005666,2023-05-10,xslF345X02/doc3a.xml,3/A,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005666/xslF345X02/doc3a.xml
230,0001193125-23-138287,2023-05-08,d301195d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000119312523138287/d301195d8k.htm
231,0001628280-23-015225,2023-05-03,xslF345X02/wf-form3_168314498390839.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000162828023015225/xslF345X02/wf-form3_168314498390839.xml
232,0001225208-23-005258,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005258/xslF345X04/doc4.xml
233,0001225208-23-005257,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005257/xslF345X04/doc4.xml
234,0001225208-23-005256,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005256/xslF345X04/doc4.xml
235,0001225208-23-005255,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005255/xslF345X04/doc4.xml
236,0001225208-23-005252,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005252/xslF345X04/doc4.xml
237,0001225208-23-005251,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005251/xslF345X04/doc4.xml
238,0001225208-23-005254,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005254/xslF345X04/doc4.xml
239,0001225208-23-005253,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005253/xslF345X04/doc4.xml
240,0001225208-23-005250,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005250/xslF345X04/doc4.xml
241,0001225208-23-005249,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005249/xslF345X04/doc4.xml
242,0001225208-23-005248,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005248/xslF345X04/doc4.xml
243,0001225208-23-005247,2023-05-02,xslF345X04/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823005247/xslF345X04/doc4.xml
244,0000200406-23-000059,2023-05-01,jnj-20230427.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000059/jnj-20230427.htm
245,0000200406-23-000056,2023-04-28,jnj-20230402.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000056/jnj-20230402.htm
246,0000200406-23-000047,2023-04-19,defa14a-removalofshproposa.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000047/defa14a-removalofshproposa.htm
247,0000200406-23-000043,2023-04-18,jnj-20230418.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000043/jnj-20230418.htm
248,0001225208-23-004834,2023-04-13,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823004834/xslF345X02/doc3.xml
249,0000200406-23-000039,2023-04-13,a2023jnjdefa14aletterfroma.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000039/a2023jnjdefa14aletterfroma.htm
250,0001214659-23-005237,2023-04-12,d412230px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465923005237/d412230px14a6g.htm
251,0001214659-23-005116,2023-04-10,j47231px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465923005116/j47231px14a6g.htm
252,0000200406-23-000037,2023-04-04,jnj-20230404.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000037/jnj-20230404.htm
253,0000200406-23-000032,2023-04-03,jnj-20230331.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000032/jnj-20230331.htm
254,0000200406-23-000028,2023-03-28,a20230317defa14asupplement.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000028/a20230317defa14asupplement.htm
255,0001214659-23-004067,2023-03-22,b321231px14a6g.htm,PX14A6G,https://www.sec.gov/Archives/edgar/data/0000200406/000121465923004067/b321231px14a6g.htm
256,0001193125-23-072650,2023-03-16,d398151dars.pdf,ARS,https://www.sec.gov/Archives/edgar/data/0000200406/000119312523072650/d398151dars.pdf
257,0000200406-23-000025,2023-03-15,a20230315defa14asupplement.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000025/a20230315defa14asupplement.htm
258,0000200406-23-000024,2023-03-15,a2023jnjdefa14a.htm,DEFA14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000024/a2023jnjdefa14a.htm
259,0000200406-23-000023,2023-03-15,jnj-20230313.htm,DEF 14A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000023/jnj-20230313.htm
260,0001225208-23-003667,2023-03-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823003667/xslF345X03/doc4.xml
261,0001225208-23-003666,2023-03-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823003666/xslF345X03/doc4.xml
262,0001225208-23-003576,2023-03-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823003576/xslF345X03/doc4.xml
263,0001225208-23-002488,2023-02-22,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002488/xslF345X02/doc3.xml
264,0001193125-23-041171,2023-02-16,d408374ds3asr.htm,S-3ASR,https://www.sec.gov/Archives/edgar/data/0000200406/000119312523041171/d408374ds3asr.htm
265,0000200406-23-000016,2023-02-16,jnj-20230101.htm,10-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000016/jnj-20230101.htm
266,0001225208-23-002067,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002067/xslF345X03/doc4.xml
267,0001225208-23-002066,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002066/xslF345X03/doc4.xml
268,0001225208-23-002065,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002065/xslF345X03/doc4.xml
269,0001225208-23-002064,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002064/xslF345X03/doc4.xml
270,0001225208-23-002063,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002063/xslF345X03/doc4.xml
271,0001225208-23-002062,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002062/xslF345X03/doc4.xml
272,0001225208-23-002061,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002061/xslF345X03/doc4.xml
273,0001225208-23-002060,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002060/xslF345X03/doc4.xml
274,0001225208-23-002059,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002059/xslF345X03/doc4.xml
275,0001225208-23-002058,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002058/xslF345X03/doc4.xml
276,0001225208-23-002057,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002057/xslF345X03/doc4.xml
277,0001225208-23-002056,2023-02-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823002056/xslF345X03/doc4.xml
278,0000200406-23-000011,2023-02-15,jnj-20230214.htm,8-K/A,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000011/jnj-20230214.htm
279,0001225208-23-001910,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001910/xslF345X03/doc4.xml
280,0001225208-23-001909,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001909/xslF345X03/doc4.xml
281,0001225208-23-001908,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001908/xslF345X03/doc4.xml
282,0001225208-23-001907,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001907/xslF345X03/doc4.xml
283,0001225208-23-001906,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001906/xslF345X03/doc4.xml
284,0001225208-23-001903,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001903/xslF345X03/doc4.xml
285,0001225208-23-001905,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001905/xslF345X03/doc4.xml
286,0001225208-23-001904,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001904/xslF345X03/doc4.xml
287,0001225208-23-001902,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001902/xslF345X03/doc4.xml
288,0001225208-23-001901,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001901/xslF345X03/doc4.xml
289,0000200406-23-000008,2023-02-14,jnj-20230214.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000008/jnj-20230214.htm
290,0001225208-23-001900,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001900/xslF345X03/doc4.xml
291,0001225208-23-001899,2023-02-14,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823001899/xslF345X03/doc4.xml
292,0000093751-23-000419,2023-02-10,Johnson_and_Johnson.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000009375123000419/Johnson_and_Johnson.txt
293,0001567619-23-002139,2023-02-09,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000156761923002139/xslForm13F_X02/primary_doc.xml
294,0001104659-23-016270,2023-02-09,tv01216-johnsonjohnson.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000110465923016270/tv01216-johnsonjohnson.htm
295,0001306550-23-005043,2023-01-31,us4781601046_013123.txt,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000130655023005043/us4781601046_013123.txt
296,0000904454-23-000061,2023-01-27,s13ga_123122-fusion.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000090445423000061/s13ga_123122-fusion.htm
297,0000200406-23-000005,2023-01-24,jnj-20230124.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040623000005/jnj-20230124.htm
298,0001225208-23-000735,2023-01-18,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823000735/xslF345X03/doc4.xml
299,0001225208-23-000734,2023-01-18,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520823000734/xslF345X03/doc4.xml
300,0000904454-23-000019,2023-01-11,s13ga_123122-protagonthera.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000090445423000019/s13ga_123122-protagonthera.htm
301,0001193125-22-311072,2022-12-22,d428734d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522311072/d428734d8k.htm
302,0001193125-22-310626,2022-12-22,d434768dsctota.htm,SC TO-T/A,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522310626/d434768dsctota.htm
303,0001193125-22-307881,2022-12-19,d411208dsctota.htm,SC TO-T/A,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522307881/d411208dsctota.htm
304,0001193125-22-306007,2022-12-15,d395835dsctota.htm,SC TO-T/A,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522306007/d395835dsctota.htm
305,0001225208-22-012842,2022-12-15,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822012842/xslF345X03/doc4.xml
306,0001193125-22-304358,2022-12-14,d411806dsctota.htm,SC TO-T/A,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522304358/d411806dsctota.htm
307,0001225208-22-012447,2022-12-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822012447/xslF345X03/doc4.xml
308,0001225208-22-012446,2022-12-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822012446/xslF345X03/doc4.xml
309,0001225208-22-012445,2022-12-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822012445/xslF345X03/doc4.xml
310,0001193125-22-300528,2022-12-08,d383562dsctota.htm,SC TO-T/A,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522300528/d383562dsctota.htm
311,0001225208-22-012182,2022-12-02,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822012182/xslF345X03/doc4.xml
312,0000200406-22-000089,2022-12-01,jnj-20221130.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000089/jnj-20221130.htm
313,0001225208-22-011890,2022-11-23,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011890/xslF345X03/doc4.xml
314,0001225208-22-011805,2022-11-21,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011805/xslF345X03/doc4.xml
315,0001193125-22-285216,2022-11-15,d411777dsctot.htm,SC TO-T,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522285216/d411777dsctot.htm
316,0000899243-22-035681,2022-11-14,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000089924322035681/xslF345X02/doc3.xml
317,0001193125-22-284369,2022-11-14,d381043dsc13ga.htm,SC 13G/A,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522284369/d381043dsc13ga.htm
318,0001225208-22-011585,2022-11-10,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011585/xslF345X03/doc4.xml
319,0001567619-22-019556,2022-11-10,xslForm13F_X02/primary_doc.xml,13F-HR,https://www.sec.gov/Archives/edgar/data/0000200406/000156761922019556/xslForm13F_X02/primary_doc.xml
320,0001225208-22-011500,2022-11-09,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011500/xslF345X03/doc4.xml
321,0001225208-22-011458,2022-11-08,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011458/xslF345X03/doc4.xml
322,0001193125-22-279173,2022-11-07,d258081dsctoc.htm,SC TO-C,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522279173/d258081dsctoc.htm
323,0001209191-22-055807,2022-11-04,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000120919122055807/xslF345X03/doc4.xml
324,0001193125-22-276998,2022-11-03,d419455dsctoc.htm,SC TO-C,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522276998/d419455dsctoc.htm
325,0001193125-22-275080,2022-11-01,d377633dsctoc.htm,SC TO-C,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522275080/d377633dsctoc.htm
326,0001193125-22-274493,2022-11-01,d395813dsctoc.htm,SC TO-C,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522274493/d395813dsctoc.htm
327,0001193125-22-274491,2022-11-01,d395813d8k.htm,8-K,https://www.sec.gov/Archives/edgar/data/0000200406/000119312522274491/d395813d8k.htm
328,0000200406-22-000086,2022-10-27,jnj-20221002.htm,10-Q,https://www.sec.gov/Archives/edgar/data/0000200406/000020040622000086/jnj-20221002.htm
329,0001225208-22-011145,2022-10-26,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011145/xslF345X03/doc4.xml
330,0001225208-22-011144,2022-10-26,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011144/xslF345X03/doc4.xml
331,0001225208-22-011143,2022-10-26,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011143/xslF345X03/doc4.xml
332,0001225208-22-011142,2022-10-26,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011142/xslF345X03/doc4.xml
333,0001225208-22-011141,2022-10-26,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011141/xslF345X03/doc4.xml
334,0001225208-22-011140,2022-10-26,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011140/xslF345X03/doc4.xml
335,0001225208-22-011139,2022-10-26,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011139/xslF345X03/doc4.xml
336,0001225208-22-011138,2022-10-26,xslF345X02/doc3.xml,3,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011138/xslF345X02/doc3.xml
337,0001225208-22-011073,2022-10-21,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011073/xslF345X03/doc4.xml
338,0001225208-22-011072,2022-10-21,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011072/xslF345X03/doc4.xml
339,0001225208-22-011071,2022-10-21,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011071/xslF345X03/doc4.xml
340,0001225208-22-011070,2022-10-21,xslF345X03/doc4.xml,4,https://www.sec.gov/Archives/edgar/data/0000200406/000122520822011070/xslF345X03/doc4.xml
